,track_name,artist,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,My Apology,Donell Jones,20Np9yEg5cCnnOPHLxfHv2,0.693,0.487,6,-7.994,1,0.127,0.435,0.0,0.274,0.492,137.968,audio_features,20Np9yEg5cCnnOPHLxfHv2,spotify:track:20Np9yEg5cCnnOPHLxfHv2,https://api.spotify.com/v1/tracks/20Np9yEg5cCnnOPHLxfHv2,https://api.spotify.com/v1/audio-analysis/20Np9yEg5cCnnOPHLxfHv2,245480,1
0,Blackmail,Donell Jones,39M4IWo2BQOJV94qMN4i0T,0.522,0.621,10,-6.725,0,0.058,0.221,0.0,0.172,0.793,109.53,audio_features,39M4IWo2BQOJV94qMN4i0T,spotify:track:39M4IWo2BQOJV94qMN4i0T,https://api.spotify.com/v1/tracks/39M4IWo2BQOJV94qMN4i0T,https://api.spotify.com/v1/audio-analysis/39M4IWo2BQOJV94qMN4i0T,254920,4
0,All About The Sex (acoustic Mix),Donell Jones,2SKOgsJrNNqsj8p73ByP7f,0.668,0.579,5,-6.194,0,0.0335,0.149,0.0,0.106,0.495,127.851,audio_features,2SKOgsJrNNqsj8p73ByP7f,spotify:track:2SKOgsJrNNqsj8p73ByP7f,https://api.spotify.com/v1/tracks/2SKOgsJrNNqsj8p73ByP7f,https://api.spotify.com/v1/audio-analysis/2SKOgsJrNNqsj8p73ByP7f,334707,3
0,Allnight,Donell Jones,3t05bTKiCuL4hVzi3k5z8e,0.788,0.816,7,-2.838,1,0.148,0.00104,2.12e-05,0.113,0.689,92.969,audio_features,3t05bTKiCuL4hVzi3k5z8e,spotify:track:3t05bTKiCuL4hVzi3k5z8e,https://api.spotify.com/v1/tracks/3t05bTKiCuL4hVzi3k5z8e,https://api.spotify.com/v1/audio-analysis/3t05bTKiCuL4hVzi3k5z8e,164971,4
0,Love Like This,Donell Jones,0FUkOLQvutkptaGgFl9mIO,0.695,0.735,7,-3.439,1,0.0638,0.0679,0.0,0.0935,0.686,137.943,audio_features,0FUkOLQvutkptaGgFl9mIO,spotify:track:0FUkOLQvutkptaGgFl9mIO,https://api.spotify.com/v1/tracks/0FUkOLQvutkptaGgFl9mIO,https://api.spotify.com/v1/audio-analysis/0FUkOLQvutkptaGgFl9mIO,215652,4
0,The Finer Things In Life,Donell Jones,4Yf5KB6u2QFIq3tL4csO9D,0.75,0.681,6,-6.849,1,0.179,0.0136,3.32e-06,0.0934,0.595,96.026,audio_features,4Yf5KB6u2QFIq3tL4csO9D,spotify:track:4Yf5KB6u2QFIq3tL4csO9D,https://api.spotify.com/v1/tracks/4Yf5KB6u2QFIq3tL4csO9D,https://api.spotify.com/v1/audio-analysis/4Yf5KB6u2QFIq3tL4csO9D,245067,4
0,You Know That I Love You,Donell Jones,1HJuL0LSoAuNU9sfG5iQe7,0.768,0.494,6,-5.368,1,0.0412,0.13,0.000263,0.0628,0.782,95.993,audio_features,1HJuL0LSoAuNU9sfG5iQe7,spotify:track:1HJuL0LSoAuNU9sfG5iQe7,https://api.spotify.com/v1/tracks/1HJuL0LSoAuNU9sfG5iQe7,https://api.spotify.com/v1/audio-analysis/1HJuL0LSoAuNU9sfG5iQe7,259893,4
0,Better Start Talking (feat. Jermaine Dupri) - Main,Donell Jones,1fXpnrjmtgq5kyg6imS7aa,0.813,0.824,7,-5.054,1,0.234,0.0403,2.09e-05,0.116,0.895,95.035,audio_features,1fXpnrjmtgq5kyg6imS7aa,spotify:track:1fXpnrjmtgq5kyg6imS7aa,https://api.spotify.com/v1/tracks/1fXpnrjmtgq5kyg6imS7aa,https://api.spotify.com/v1/audio-analysis/1fXpnrjmtgq5kyg6imS7aa,255067,4
0,Menage A Trois,Donell Jones,5N4lvTM6tOanRkKkWRG7Rr,0.741,0.508,5,-7.868,0,0.0407,0.000829,0.000791,0.128,0.316,97.964,audio_features,5N4lvTM6tOanRkKkWRG7Rr,spotify:track:5N4lvTM6tOanRkKkWRG7Rr,https://api.spotify.com/v1/tracks/5N4lvTM6tOanRkKkWRG7Rr,https://api.spotify.com/v1/audio-analysis/5N4lvTM6tOanRkKkWRG7Rr,234680,4
0,Stressin,Donell Jones,5iNItHzTc1Q5iYksprFI87,0.825,0.508,0,-3.986,1,0.0418,0.0867,0.0,0.177,0.892,93.089,audio_features,5iNItHzTc1Q5iYksprFI87,spotify:track:5iNItHzTc1Q5iYksprFI87,https://api.spotify.com/v1/tracks/5iNItHzTc1Q5iYksprFI87,https://api.spotify.com/v1/audio-analysis/5iNItHzTc1Q5iYksprFI87,157540,4
0,Hands On You,Donell Jones,6HsStAYCCD6uJlgZw3KdxJ,0.651,0.636,7,-8.059,0,0.094,0.00398,0.0,0.223,0.473,100.119,audio_features,6HsStAYCCD6uJlgZw3KdxJ,spotify:track:6HsStAYCCD6uJlgZw3KdxJ,https://api.spotify.com/v1/tracks/6HsStAYCCD6uJlgZw3KdxJ,https://api.spotify.com/v1/audio-analysis/6HsStAYCCD6uJlgZw3KdxJ,240627,4
0,Don't Trip,Donell Jones,0oeOdGMeGqWO9tLn2ad2ZV,0.677,0.729,5,-5.538,0,0.0745,0.00165,0.0,0.271,0.86,180.047,audio_features,0oeOdGMeGqWO9tLn2ad2ZV,spotify:track:0oeOdGMeGqWO9tLn2ad2ZV,https://api.spotify.com/v1/tracks/0oeOdGMeGqWO9tLn2ad2ZV,https://api.spotify.com/v1/audio-analysis/0oeOdGMeGqWO9tLn2ad2ZV,229973,4
0,What's Next,Donell Jones,1oLPABDYAnCPZQBScw53K5,0.719,0.677,1,-5.93,1,0.0309,0.0263,0.000201,0.371,0.41,110.046,audio_features,1oLPABDYAnCPZQBScw53K5,spotify:track:1oLPABDYAnCPZQBScw53K5,https://api.spotify.com/v1/tracks/1oLPABDYAnCPZQBScw53K5,https://api.spotify.com/v1/audio-analysis/1oLPABDYAnCPZQBScw53K5,223067,4
0,I'm Gonna Be,Donell Jones,4RM559n3ApcAA8px8BphP3,0.67,0.832,5,-6.456,0,0.0805,0.0744,0.00115,0.226,0.64,92.999,audio_features,4RM559n3ApcAA8px8BphP3,spotify:track:4RM559n3ApcAA8px8BphP3,https://api.spotify.com/v1/tracks/4RM559n3ApcAA8px8BphP3,https://api.spotify.com/v1/audio-analysis/4RM559n3ApcAA8px8BphP3,285693,4
0,Special Girl,Donell Jones,6SZC6aQJrtISLrsXaudHhp,0.58,0.612,2,-5.948,0,0.211,0.286,0.0,0.288,0.711,68.456,audio_features,6SZC6aQJrtISLrsXaudHhp,spotify:track:6SZC6aQJrtISLrsXaudHhp,https://api.spotify.com/v1/tracks/6SZC6aQJrtISLrsXaudHhp,https://api.spotify.com/v1/audio-analysis/6SZC6aQJrtISLrsXaudHhp,280440,4
0,Ooh Na Na,Donell Jones,2gyvFAxABV7EYxwDQ0zDZC,0.618,0.704,6,-4.334,0,0.15,0.102,0.0,0.0547,0.837,70.981,audio_features,2gyvFAxABV7EYxwDQ0zDZC,spotify:track:2gyvFAxABV7EYxwDQ0zDZC,https://api.spotify.com/v1/tracks/2gyvFAxABV7EYxwDQ0zDZC,https://api.spotify.com/v1/audio-analysis/2gyvFAxABV7EYxwDQ0zDZC,236093,4
0,My Apology,Donell Jones,5CayPFNGXEDFAatjpoqUBc,0.705,0.483,6,-8.043,1,0.0952,0.441,0.0,0.286,0.462,137.899,audio_features,5CayPFNGXEDFAatjpoqUBc,spotify:track:5CayPFNGXEDFAatjpoqUBc,https://api.spotify.com/v1/tracks/5CayPFNGXEDFAatjpoqUBc,https://api.spotify.com/v1/audio-analysis/5CayPFNGXEDFAatjpoqUBc,245480,1
0,You Can Burn,Donell Jones,7nrF3Rbp7FRBGuE6Ybn3BC,0.799,0.722,5,-5.555,0,0.0959,0.0444,0.000339,0.579,0.848,105.986,audio_features,7nrF3Rbp7FRBGuE6Ybn3BC,spotify:track:7nrF3Rbp7FRBGuE6Ybn3BC,https://api.spotify.com/v1/tracks/7nrF3Rbp7FRBGuE6Ybn3BC,https://api.spotify.com/v1/audio-analysis/7nrF3Rbp7FRBGuE6Ybn3BC,210173,4
0,I'm Gonna Be,Donell Jones,5kLxOaB0Xz9i7GwQl9huGX,0.488,0.843,5,-6.461,0,0.0977,0.0603,0.000558,0.226,0.669,91.816,audio_features,5kLxOaB0Xz9i7GwQl9huGX,spotify:track:5kLxOaB0Xz9i7GwQl9huGX,https://api.spotify.com/v1/tracks/5kLxOaB0Xz9i7GwQl9huGX,https://api.spotify.com/v1/audio-analysis/5kLxOaB0Xz9i7GwQl9huGX,285693,4
0,Ooh Na Na,Donell Jones,3Fm5Oyvo9SrZ4XQOD2hmmC,0.616,0.702,6,-4.332,0,0.154,0.101,0.0,0.0487,0.83,71.036,audio_features,3Fm5Oyvo9SrZ4XQOD2hmmC,spotify:track:3Fm5Oyvo9SrZ4XQOD2hmmC,https://api.spotify.com/v1/tracks/3Fm5Oyvo9SrZ4XQOD2hmmC,https://api.spotify.com/v1/audio-analysis/3Fm5Oyvo9SrZ4XQOD2hmmC,236093,4
0,All About The Sex,Donell Jones,3lwLGPU5eiIRIAX6XTS26S,0.635,0.782,5,-6.103,0,0.0412,0.0107,0.0,0.104,0.499,128.002,audio_features,3lwLGPU5eiIRIAX6XTS26S,spotify:track:3lwLGPU5eiIRIAX6XTS26S,https://api.spotify.com/v1/tracks/3lwLGPU5eiIRIAX6XTS26S,https://api.spotify.com/v1/audio-analysis/3lwLGPU5eiIRIAX6XTS26S,335573,4
0,You Can Burn,Donell Jones,65qVd0rYMJ3grwgVgyXUUv,0.799,0.722,5,-5.555,0,0.0959,0.0444,0.000339,0.579,0.848,105.986,audio_features,65qVd0rYMJ3grwgVgyXUUv,spotify:track:65qVd0rYMJ3grwgVgyXUUv,https://api.spotify.com/v1/tracks/65qVd0rYMJ3grwgVgyXUUv,https://api.spotify.com/v1/audio-analysis/65qVd0rYMJ3grwgVgyXUUv,210173,4
0,Spend the Night,Donell Jones,1eAxLBLlrNeUKM9wITq5Uv,0.685,0.603,9,-6.969,0,0.081,0.38,0.0,0.186,0.658,97.954,audio_features,1eAxLBLlrNeUKM9wITq5Uv,spotify:track:1eAxLBLlrNeUKM9wITq5Uv,https://api.spotify.com/v1/tracks/1eAxLBLlrNeUKM9wITq5Uv,https://api.spotify.com/v1/audio-analysis/1eAxLBLlrNeUKM9wITq5Uv,259853,4
0,Spend the Night,Donell Jones,50UhSOeTYgl3irhuaHjVXw,0.694,0.583,0,-6.991,1,0.0853,0.366,0.0,0.182,0.665,97.986,audio_features,50UhSOeTYgl3irhuaHjVXw,spotify:track:50UhSOeTYgl3irhuaHjVXw,https://api.spotify.com/v1/tracks/50UhSOeTYgl3irhuaHjVXw,https://api.spotify.com/v1/audio-analysis/50UhSOeTYgl3irhuaHjVXw,259853,4
0,Beautiful,Donell Jones,76Tssja53yLUIog1kP53hv,0.693,0.545,11,-5.514,1,0.0341,0.385,0.0,0.137,0.589,116.057,audio_features,76Tssja53yLUIog1kP53hv,spotify:track:76Tssja53yLUIog1kP53hv,https://api.spotify.com/v1/tracks/76Tssja53yLUIog1kP53hv,https://api.spotify.com/v1/audio-analysis/76Tssja53yLUIog1kP53hv,252880,4
0,Feelin' You,Donell Jones,4eUfjUpLKgvTdxuAzJXqsE,0.743,0.688,0,-7.474,1,0.282,0.00825,0.0,0.32,0.754,97.875,audio_features,4eUfjUpLKgvTdxuAzJXqsE,spotify:track:4eUfjUpLKgvTdxuAzJXqsE,https://api.spotify.com/v1/tracks/4eUfjUpLKgvTdxuAzJXqsE,https://api.spotify.com/v1/audio-analysis/4eUfjUpLKgvTdxuAzJXqsE,259600,4
0,You Know,Donell Jones,7elpitYdWssrsoFzg9gOB6,0.694,0.715,6,-4.294,1,0.0267,0.000355,5.21e-06,0.214,0.533,127.989,audio_features,7elpitYdWssrsoFzg9gOB6,spotify:track:7elpitYdWssrsoFzg9gOB6,https://api.spotify.com/v1/tracks/7elpitYdWssrsoFzg9gOB6,https://api.spotify.com/v1/audio-analysis/7elpitYdWssrsoFzg9gOB6,292427,4
0,Mosaico Swing Parrandero,Darío Gómez,4pgplV4j53wDliKClhes4u,0.619,0.505,9,-11.577,1,0.158,0.356,0.0,0.0598,0.951,96.216,audio_features,4pgplV4j53wDliKClhes4u,spotify:track:4pgplV4j53wDliKClhes4u,https://api.spotify.com/v1/tracks/4pgplV4j53wDliKClhes4u,https://api.spotify.com/v1/audio-analysis/4pgplV4j53wDliKClhes4u,333270,4
0,El Que la Hace la Paga,Darío Gómez,4KiBFaF8ncslSE697lzoXs,0.548,0.404,5,-9.343,1,0.0631,0.784,0.0,0.0856,0.652,155.876,audio_features,4KiBFaF8ncslSE697lzoXs,spotify:track:4KiBFaF8ncslSE697lzoXs,https://api.spotify.com/v1/tracks/4KiBFaF8ncslSE697lzoXs,https://api.spotify.com/v1/audio-analysis/4KiBFaF8ncslSE697lzoXs,152842,3
0,Mariana y Valentina,Darío Gómez,1FrgFUmek4k3uZ6JlR0uNv,0.681,0.457,0,-5.927,1,0.0333,0.648,0.0,0.542,0.842,102.315,audio_features,1FrgFUmek4k3uZ6JlR0uNv,spotify:track:1FrgFUmek4k3uZ6JlR0uNv,https://api.spotify.com/v1/tracks/1FrgFUmek4k3uZ6JlR0uNv,https://api.spotify.com/v1/audio-analysis/1FrgFUmek4k3uZ6JlR0uNv,222093,4
0,Pérdida Total,Darío Gómez,4D3EBojdnSDDhe43d7KfUx,0.695,0.524,4,-3.91,0,0.0347,0.59,0.0,0.0813,0.721,97.377,audio_features,4D3EBojdnSDDhe43d7KfUx,spotify:track:4D3EBojdnSDDhe43d7KfUx,https://api.spotify.com/v1/tracks/4D3EBojdnSDDhe43d7KfUx,https://api.spotify.com/v1/audio-analysis/4D3EBojdnSDDhe43d7KfUx,237558,4
0,El Berraco de Guaca,Darío Gómez,5Ln80VbBaYXQUKhey0puYI,0.871,0.534,7,-9.039,0,0.147,0.746,3.77e-06,0.188,0.97,117.521,audio_features,5Ln80VbBaYXQUKhey0puYI,spotify:track:5Ln80VbBaYXQUKhey0puYI,https://api.spotify.com/v1/tracks/5Ln80VbBaYXQUKhey0puYI,https://api.spotify.com/v1/audio-analysis/5Ln80VbBaYXQUKhey0puYI,177773,4
0,Mujer Ajena,Darío Gómez,37KsN3zMB8Lw38P7abTlQt,0.575,0.397,7,-10.709,1,0.0397,0.835,0.0,0.112,0.921,157.23,audio_features,37KsN3zMB8Lw38P7abTlQt,spotify:track:37KsN3zMB8Lw38P7abTlQt,https://api.spotify.com/v1/tracks/37KsN3zMB8Lw38P7abTlQt,https://api.spotify.com/v1/audio-analysis/37KsN3zMB8Lw38P7abTlQt,165068,3
0,Que Me Aborrezcan,Darío Gómez,7b7P069iRhE8ZnW8jPQCfO,0.77,0.385,6,-9.636,1,0.0438,0.841,0.0,0.0686,0.735,106.186,audio_features,7b7P069iRhE8ZnW8jPQCfO,spotify:track:7b7P069iRhE8ZnW8jPQCfO,https://api.spotify.com/v1/tracks/7b7P069iRhE8ZnW8jPQCfO,https://api.spotify.com/v1/audio-analysis/7b7P069iRhE8ZnW8jPQCfO,201718,4
0,Voy a Vengarme De Él,Darío Gómez,2rv9EU2BUMCB60L6Qy8euq,0.741,0.72,8,-3.877,1,0.0625,0.426,0.0,0.0559,0.895,119.822,audio_features,2rv9EU2BUMCB60L6Qy8euq,spotify:track:2rv9EU2BUMCB60L6Qy8euq,https://api.spotify.com/v1/tracks/2rv9EU2BUMCB60L6Qy8euq,https://api.spotify.com/v1/audio-analysis/2rv9EU2BUMCB60L6Qy8euq,226243,4
0,Me Critican,Darío Gómez,0QFwcwnoSHNssm0aWiSXMQ,0.575,0.235,3,-9.273,0,0.0747,0.925,0.0,0.0849,0.842,176.277,audio_features,0QFwcwnoSHNssm0aWiSXMQ,spotify:track:0QFwcwnoSHNssm0aWiSXMQ,https://api.spotify.com/v1/tracks/0QFwcwnoSHNssm0aWiSXMQ,https://api.spotify.com/v1/audio-analysis/0QFwcwnoSHNssm0aWiSXMQ,167967,3
0,La Descontinuada,Darío Gómez,71aDfclOokLo63dc42yBcP,0.538,0.343,5,-8.701,1,0.0597,0.921,6.44e-06,0.065,0.712,158.128,audio_features,71aDfclOokLo63dc42yBcP,spotify:track:71aDfclOokLo63dc42yBcP,https://api.spotify.com/v1/tracks/71aDfclOokLo63dc42yBcP,https://api.spotify.com/v1/audio-analysis/71aDfclOokLo63dc42yBcP,200281,3
0,Me Falta Tu Calor,Darío Gómez,0M5KBHXOTKy52crKfugmcz,0.53,0.514,5,-3.817,1,0.036,0.382,0.0,0.452,0.782,165.142,audio_features,0M5KBHXOTKy52crKfugmcz,spotify:track:0M5KBHXOTKy52crKfugmcz,https://api.spotify.com/v1/tracks/0M5KBHXOTKy52crKfugmcz,https://api.spotify.com/v1/audio-analysis/0M5KBHXOTKy52crKfugmcz,272065,3
0,No La Vas A Creer,Darío Gómez,0zwesEigRlPbhi1VghGG69,0.457,0.399,8,-6.466,1,0.0707,0.587,0.0,0.118,0.562,168.062,audio_features,0zwesEigRlPbhi1VghGG69,spotify:track:0zwesEigRlPbhi1VghGG69,https://api.spotify.com/v1/tracks/0zwesEigRlPbhi1VghGG69,https://api.spotify.com/v1/audio-analysis/0zwesEigRlPbhi1VghGG69,197460,3
0,A Ella,Darío Gómez,3Tu3RjEzBQkLWRopfJ2DML,0.596,0.413,10,-5.068,1,0.0301,0.199,0.0,0.0813,0.728,81.14,audio_features,3Tu3RjEzBQkLWRopfJ2DML,spotify:track:3Tu3RjEzBQkLWRopfJ2DML,https://api.spotify.com/v1/tracks/3Tu3RjEzBQkLWRopfJ2DML,https://api.spotify.com/v1/audio-analysis/3Tu3RjEzBQkLWRopfJ2DML,213368,1
0,El Morro,Darío Gómez,2AMuJep1OWYScHSd7dUNY9,0.55,0.678,7,-5.761,0,0.177,0.682,0.0,0.0527,0.983,177.595,audio_features,2AMuJep1OWYScHSd7dUNY9,spotify:track:2AMuJep1OWYScHSd7dUNY9,https://api.spotify.com/v1/tracks/2AMuJep1OWYScHSd7dUNY9,https://api.spotify.com/v1/audio-analysis/2AMuJep1OWYScHSd7dUNY9,188560,3
0,El Diablo,Darío Gómez,4vc5aQQ8b1Jmsoxftk3gge,0.818,0.618,7,-5.755,1,0.211,0.743,7.76e-06,0.071,0.983,121.245,audio_features,4vc5aQQ8b1Jmsoxftk3gge,spotify:track:4vc5aQQ8b1Jmsoxftk3gge,https://api.spotify.com/v1/tracks/4vc5aQQ8b1Jmsoxftk3gge,https://api.spotify.com/v1/audio-analysis/4vc5aQQ8b1Jmsoxftk3gge,181507,4
0,Nora y Nori,Darío Gómez,7MYvNmjh0s48l9DrgK6c53,0.84,0.589,3,-9.526,1,0.0744,0.703,0.000112,0.0689,0.974,93.033,audio_features,7MYvNmjh0s48l9DrgK6c53,spotify:track:7MYvNmjh0s48l9DrgK6c53,https://api.spotify.com/v1/tracks/7MYvNmjh0s48l9DrgK6c53,https://api.spotify.com/v1/audio-analysis/7MYvNmjh0s48l9DrgK6c53,155333,4
0,El Grillo,Darío Gómez,2JHr47hTWBfpRSvk3XH9MI,0.842,0.431,11,-11.259,0,0.181,0.513,0.000135,0.0773,0.972,115.121,audio_features,2JHr47hTWBfpRSvk3XH9MI,spotify:track:2JHr47hTWBfpRSvk3XH9MI,https://api.spotify.com/v1/tracks/2JHr47hTWBfpRSvk3XH9MI,https://api.spotify.com/v1/audio-analysis/2JHr47hTWBfpRSvk3XH9MI,237427,4
0,El Morro (El Picacho),Darío Gómez,3U1jh0eWjJ4PPZ9eu7g2sa,0.844,0.599,7,-8.986,0,0.123,0.745,0.0,0.0512,0.991,117.38,audio_features,3U1jh0eWjJ4PPZ9eu7g2sa,spotify:track:3U1jh0eWjJ4PPZ9eu7g2sa,https://api.spotify.com/v1/tracks/3U1jh0eWjJ4PPZ9eu7g2sa,https://api.spotify.com/v1/audio-analysis/3U1jh0eWjJ4PPZ9eu7g2sa,188307,4
0,Casita Vieja (Live),Darío Gómez,3EyRrbayDWnYU7ZefWEETi,0.691,0.358,6,-10.292,0,0.033,0.859,0.0,0.0859,0.798,97.241,audio_features,3EyRrbayDWnYU7ZefWEETi,spotify:track:3EyRrbayDWnYU7ZefWEETi,https://api.spotify.com/v1/tracks/3EyRrbayDWnYU7ZefWEETi,https://api.spotify.com/v1/audio-analysis/3EyRrbayDWnYU7ZefWEETi,180976,3
0,La Tirana (Live),Darío Gómez,0PDzOvoPr3gPkbYYpl9D3w,0.457,0.437,1,-4.984,0,0.0517,0.582,0.0,0.0713,0.919,200.836,audio_features,0PDzOvoPr3gPkbYYpl9D3w,spotify:track:0PDzOvoPr3gPkbYYpl9D3w,https://api.spotify.com/v1/tracks/0PDzOvoPr3gPkbYYpl9D3w,https://api.spotify.com/v1/audio-analysis/0PDzOvoPr3gPkbYYpl9D3w,190511,4
0,Sobreviviré (Live),Darío Gómez,2uLUdhVklxU3MZ60dshJwV,0.663,0.475,4,-3.376,0,0.0326,0.769,0.0,0.118,0.706,112.842,audio_features,2uLUdhVklxU3MZ60dshJwV,spotify:track:2uLUdhVklxU3MZ60dshJwV,https://api.spotify.com/v1/tracks/2uLUdhVklxU3MZ60dshJwV,https://api.spotify.com/v1/audio-analysis/2uLUdhVklxU3MZ60dshJwV,219559,4
0,Sobreviviré,Darío Gómez,51dna9qTKUBdZ01p6GvDhB,0.663,0.475,4,-3.376,0,0.0326,0.769,0.0,0.118,0.706,112.842,audio_features,51dna9qTKUBdZ01p6GvDhB,spotify:track:51dna9qTKUBdZ01p6GvDhB,https://api.spotify.com/v1/tracks/51dna9qTKUBdZ01p6GvDhB,https://api.spotify.com/v1/audio-analysis/51dna9qTKUBdZ01p6GvDhB,219559,4
0,Sin Respeto No Hay Amor,Darío Gómez,4LjOojRUf5zJxWdXmsDFKc,0.478,0.348,3,-4.944,1,0.047,0.688,9.68e-06,0.141,0.865,175.16,audio_features,4LjOojRUf5zJxWdXmsDFKc,spotify:track:4LjOojRUf5zJxWdXmsDFKc,https://api.spotify.com/v1/tracks/4LjOojRUf5zJxWdXmsDFKc,https://api.spotify.com/v1/audio-analysis/4LjOojRUf5zJxWdXmsDFKc,238602,3
0,Tú y la Gente,Darío Gómez,3RRRl92yeyiy66ElsKLvC1,0.69,0.447,10,-3.652,0,0.0473,0.825,0.0,0.0753,0.653,81.829,audio_features,3RRRl92yeyiy66ElsKLvC1,spotify:track:3RRRl92yeyiy66ElsKLvC1,https://api.spotify.com/v1/tracks/3RRRl92yeyiy66ElsKLvC1,https://api.spotify.com/v1/audio-analysis/3RRRl92yeyiy66ElsKLvC1,159451,3
0,Aquí Sobro Yo,Darío Gómez,3WnwtCcj08pzAWVLzTYm2K,0.366,0.274,9,-10.724,0,0.0474,0.604,0.0,0.0879,0.585,202.023,audio_features,3WnwtCcj08pzAWVLzTYm2K,spotify:track:3WnwtCcj08pzAWVLzTYm2K,https://api.spotify.com/v1/tracks/3WnwtCcj08pzAWVLzTYm2K,https://api.spotify.com/v1/audio-analysis/3WnwtCcj08pzAWVLzTYm2K,217260,4
0,Nostalgia Del Ayer,Darío Gómez,71NpCUsGkA5DjZGbyGNgrb,0.444,0.343,4,-8.318,0,0.0509,0.842,0.0,0.109,0.72,207.593,audio_features,71NpCUsGkA5DjZGbyGNgrb,spotify:track:71NpCUsGkA5DjZGbyGNgrb,https://api.spotify.com/v1/tracks/71NpCUsGkA5DjZGbyGNgrb,https://api.spotify.com/v1/audio-analysis/71NpCUsGkA5DjZGbyGNgrb,165616,4
0,Ocuparon Tu Lugar,Darío Gómez,7a1aHvL6wc4WGL0wNM16KD,0.836,0.467,4,-4.582,1,0.0462,0.824,2.78e-05,0.222,0.718,108.473,audio_features,7a1aHvL6wc4WGL0wNM16KD,spotify:track:7a1aHvL6wc4WGL0wNM16KD,https://api.spotify.com/v1/tracks/7a1aHvL6wc4WGL0wNM16KD,https://api.spotify.com/v1/audio-analysis/7a1aHvL6wc4WGL0wNM16KD,168072,4
0,Corazón Resentido,Darío Gómez,5Uhzhrex8Du9GKYGQGNcyi,0.641,0.387,10,-9.224,1,0.0482,0.726,0.0,0.0904,0.893,82.97,audio_features,5Uhzhrex8Du9GKYGQGNcyi,spotify:track:5Uhzhrex8Du9GKYGQGNcyi,https://api.spotify.com/v1/tracks/5Uhzhrex8Du9GKYGQGNcyi,https://api.spotify.com/v1/audio-analysis/5Uhzhrex8Du9GKYGQGNcyi,178051,4
0,Los Niños Tienen la Palabra,Darío Gómez,1S2vuN3DiLFR4GXOVIs3vJ,0.681,0.454,5,-5.143,0,0.0395,0.838,0.0,0.189,0.65,108.245,audio_features,1S2vuN3DiLFR4GXOVIs3vJ,spotify:track:1S2vuN3DiLFR4GXOVIs3vJ,https://api.spotify.com/v1/tracks/1S2vuN3DiLFR4GXOVIs3vJ,https://api.spotify.com/v1/audio-analysis/1S2vuN3DiLFR4GXOVIs3vJ,211958,4
0,Por Las Calles Del Amor,Darío Gómez,7edpskK9lEqvvImrWEjyB0,0.766,0.664,0,-3.848,0,0.0372,0.778,0.0,0.146,0.839,97.985,audio_features,7edpskK9lEqvvImrWEjyB0,spotify:track:7edpskK9lEqvvImrWEjyB0,https://api.spotify.com/v1/tracks/7edpskK9lEqvvImrWEjyB0,https://api.spotify.com/v1/audio-analysis/7edpskK9lEqvvImrWEjyB0,150962,4
0,La Última Navidad,Darío Gómez,3WMqy2BcqfmL30Jqgr1U50,0.834,0.555,9,-10.55,1,0.0556,0.534,0.0,0.0501,0.968,111.206,audio_features,3WMqy2BcqfmL30Jqgr1U50,spotify:track:3WMqy2BcqfmL30Jqgr1U50,https://api.spotify.com/v1/tracks/3WMqy2BcqfmL30Jqgr1U50,https://api.spotify.com/v1/audio-analysis/3WMqy2BcqfmL30Jqgr1U50,193593,4
0,Santo Parao,Darío Gómez,3MR06TOYD95eO50pDBPMCI,0.634,0.701,7,-8.438,0,0.0487,0.476,0.0,0.0715,0.968,176.181,audio_features,3MR06TOYD95eO50pDBPMCI,spotify:track:3MR06TOYD95eO50pDBPMCI,https://api.spotify.com/v1/tracks/3MR06TOYD95eO50pDBPMCI,https://api.spotify.com/v1/audio-analysis/3MR06TOYD95eO50pDBPMCI,178939,3
0,El Aguardientero,Darío Gómez,1hE61cWZyq7IFJKwJbbCGW,0.807,0.538,8,-10.007,0,0.0412,0.496,0.0,0.319,0.965,98.462,audio_features,1hE61cWZyq7IFJKwJbbCGW,spotify:track:1hE61cWZyq7IFJKwJbbCGW,https://api.spotify.com/v1/tracks/1hE61cWZyq7IFJKwJbbCGW,https://api.spotify.com/v1/audio-analysis/1hE61cWZyq7IFJKwJbbCGW,168098,4
0,Regalito de Navidad,Darío Gómez,1DPtSy7VAnZuuaouQ8AISP,0.612,0.649,7,-8.713,1,0.0759,0.499,0.0,0.12,0.974,116.974,audio_features,1DPtSy7VAnZuuaouQ8AISP,spotify:track:1DPtSy7VAnZuuaouQ8AISP,https://api.spotify.com/v1/tracks/1DPtSy7VAnZuuaouQ8AISP,https://api.spotify.com/v1/audio-analysis/1DPtSy7VAnZuuaouQ8AISP,174968,4
0,La Embarraste Conmigo,Darío Gómez,46go5mWnakVpgUvQsLemkf,0.558,0.298,7,-12.13,1,0.0733,0.853,0.0,0.0499,0.94,157.22,audio_features,46go5mWnakVpgUvQsLemkf,spotify:track:46go5mWnakVpgUvQsLemkf,https://api.spotify.com/v1/tracks/46go5mWnakVpgUvQsLemkf,https://api.spotify.com/v1/audio-analysis/46go5mWnakVpgUvQsLemkf,159974,3
